"An error occurred while clearing the JavaScript/CSS cache.","Ett fel uppstod när JavaScript/CSS cachen rensades."
"New Condition","Ny villkor"
"Warning! Empty value can cause problems with CSV format.","Varning! Tomma värden kan skapa problem med CSV format."
"Cannot do shipment for the order separately from invoice.","Kan inte skapa leverans separat på ordern från faktura."
"Page","Sida"
"API Key","Apinyckel"
"Local/Remote Server","Lokal/fjärrserver"
"Unable to save the cron expression.","Det går inte att spara cron uttrycket."
"Any","Vilken som helst"
"New Sitemap","Ny sitemap"
"Interactive","Interaktiv"
"Yes (302 Found)","Ja (302 hittades)"
"There is an error in one of the option rows.","Det finns ett fel i en av alternativ raderna."
"Add New Role","Lägg till ny roll"
"Manage Customers","Hantera kunder"
"Flush Catalog Images Cache","Töm bildcache"
"Used as Default For","Använd standard för"
"The URL Rewrite has been saved.","URL omskrivningen har sparats."
"(Leave empty for first spreadsheet)","(Lämna tomt för första kalkylbladet)"
"Issue Number","Utfärdandenummer"
"Top 5 Search Terms","Topp 5 sökord"
"Edit System Template","Ändra systemmall"
"Specific Countries","Specifika länder"
"Refresh","Ladda om"
"Guest","Gäst"
"The email template has been deleted.","E-postmallen har tagits bort."
"Dashboard","Översikt"
"Save & Generate","Spara & generera"
"Please wait...","Vänligen vänta..."
"Enabled","Aktiverad"
"Switch/Solo/Maestro(UK Domestic) Only","Endast Switch/Solo/Maestro"
"Category:","Kategori:"
"Pending Tags","Etiketter att granska"
"Delete Image","Ta bort bild"
"Selected base currency is not available in installed currencies.","Vald standardvaluta finns inte tillgängligt bland installerade valutor."
"Products in Carts","Produkter i varukorg"
"Authors","Författare"
"Next year (hold for menu)","Nästa år (håll inne för meny)"
"[WEBSITE]","[WEBSITE]"
"Create New Attribute","Skapa nytt attribut"
"Reset Filter","Nollställ filter"
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Vänligen ange ett giltigt telefonnummer, exempelvis 08-123 456."
"Advanced Profiles","Avancerade profiler"
"Most Viewed","Mest visade"
"Variable","Variabel"
"Bundle with dynamic pricing cannot include custom defined options. Options will not be saved.","Bundlade produkter med dynamisk prissättning kan ej innehålla anpassade val. Valet kommer ej sparas."
"Only mapped fields","Endast kopplade fält"
"-- Please Select a Category --","-- Vänligen välj en kategori --"
"Last Name:","Efternamn:"
"Transactional Emails","E-postmallar"
"An error occurred while finishing process. Please refresh the cache","Ett fel uppstod vid slutbehandling. Uppdatera cache"
"New Item Type","Ny produkttyp"
"Import","Importera"
"Web services","Webtjänster"
"The profile has been saved.","Profilen har sparats."
"Select","Välj"
"Account Created on (%s):","Kontot skapades den (%s):"
"Low Stock","Låg saldo"
"Field Mapping","Fältkoppling"
"Unselect Visible","Avmarkera synliga"
"Temporary (302)","Tillfällig (302)"
"Display %s first","Visa %s först"
"Shipping Price","Frakt"
"Queued... Cancel","kö...Avbruten"
"Billing Agreement","Fakturaavtal"
"Number of Orders","Antal beställningar"
"Currency Information","Valutainformation"
"Role Users","Rollanvändare"
"Please select one of the above options.","Vänligen välj ett av ovanstående alternativ."
"* - If indexing is in progress, it will be killed and new indexing process will start.","* - Om indexering pågår, kommer det att bli avbruten och nya indexeringen startar."
"Last 5 Orders","Senaste 5 beställningar"
"Total of %d record(s) have been updated.","Totalt %d post(er) har uppdaterats."
"Edit User '%s'","Ändra användaren '%s'"
"State/Province:","Region:"
"Reports","Rapporter"
"IPN (Instant Payment Notification) Only","Endast IPN (Instant Payment Notification)"
"The invoice and shipment have been created.","Fakturan och utleveransen har skapats."
"Date selection:","Datumval:"
"Save Role","Spara rollen"
"Pregenerated product images files.","Förgenererade bildfiler"
"FTP Host[:Port]","FTP värddator[:Port]"
"Tax","Moms"
"Clear","Töm"
"Permissions","Rättigheter"
"Description","Beskrivning"
"Shipment #%s created","Leveransen #%s har skapats"
"Profile Payments","Profil betalningar"
"Backup record was deleted.","Backup post har tagits bort"
"No profile loaded...","Ingen profil har laddats..."
"minor","mindre"
"Credit Memo History","Kreditfakturahistorik"
"Reviews","Recensioner"
"Please make sure that all global admin search modules are installed and activated.","Vänligen se till att alla globala sökmoduler är installerade och aktiverade."
"All Store Views","Alla butiksvyer"
"My Account","Mitt konto"
"Verification cannot be processed","Verifieringen kan inte behandlas."
"Cache Type","Cache typ"
"Order Totals","Totalsumma för beställning"
"2 Hours","2 Timmar"
"Links","Länkar"
"Unable to cancel the credit memo.","Det gick inte att avbryta kreditnotan."
"An error occurred while refreshing the Layered Navigation indices.","Ett fel uppstod när den lagerbaserade navigationens index laddades om."
"New Profile","Ny profil"
"In Database:","I databasen:"
"Wrong newsletter template.","Fel nyhetsbrevsmall."
"The role has been successfully saved.","Rollen har sparats."
"Actions XML","XML åtgärder"
