" The customer doesn't exist in the system anymore"," A vevő törölve a rendszerből"
"""%s"" coupon code is not valid.","""%s"" kupom kód nem érvényes."
"%s for %s","%s / %s"
"%s / %s rate:","%s / %s arány:"
"%s order(s) successfully released from holding status","%s rendelés sikeresen kivéve tartva állapotból"
"%s order(s) successfully put on hold","%s rendelés sikeresen tartva állapotba téve"
"%s order(s) successfully canceled","%s rendelés sikeresen törölve"
"* - Enter custom price excluding tax","* - Adja meg az egyedi áfa nélküli árat"
"* - Enter custom price including tax","* - Adja meg az egyedi áfás árat"
"The item %s (SKU %s) doesn't exist in the catalog anymore","A termék %s (CSZ %s) nem található többé a katalógusban"
"TAX/VAT Number","Adószám"
"Gift","Ajándék"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png)","Alapértelmezett logo, PDF és HTML dokumentumokban lesz használva.<br />(jpeg, tiff, png)"
"New","Új"
"New Status","Új állapot"
"Add New Address","Új cím felvitele"
"New Credit Memo","Új jóváírás"
"New Credit Memo for Guest","Új jóváírás vendég részére"
"Add new tracking number","Új követő kód hozzáadása"
"Add new comment to shipment","Új megjegyzés a szállításhoz"
"New Order","Új rendelés"
"Create New Order for %s","Új rendelés ide: %s"
"Create New Order","Új rendelés létrehozása"
"Create New Order for %s in %s","Új rendelés létrehozása %s itt: %s"
"Create New Order for New Customer","Új rendelés létrehozása új vevő számára"
"Create New Order for New Customer in %s","Új rendelés létrehozása új vevő számára itt: %s"
"New Order RSS","Új rendelés RSS"
"New Order for Guest","Új rendelés vendégnek"
"New Order Confirmation Template","Új rendelés visszaigazolás sablon"
"New Order Confirmation Template for Guest","Új rendelés visszaigazolás sablon küldése vendégnek"
"New Order Confirmation Email Sender","Új rendelés visszaigazoló e-mail küldő"
"New Shipment","Új szállítás"
"New Shipment for Guest","Új szállítás vendég részére"
"Create new shipment for order","Új szállító létrehozása a rendeléshez"
"New Invoice","Új számla"
"Create new invoice for order","Új számla létrehozása a rendeléshez"
"New Invoice for Guest","Új számla vendég részére"
"Create New Customer","Új vevő létrehozása"
"Allow Reorder","Újrarendelés engedélyezése"
"Validate each address separately in multi-address checkout","Az összes cím megerősítése a több címre vásárláskor"
