" was not delivered nor scanned"," n'a pas été livré ou scanné"
"2Day","2 jours"
"Enabled","Activé"
"Show method if not applicable","Afficher le mode s'il n'est pas applicable"
"Next Afternoon","Après-midi suivante"
"Library","Bibliothèque"
"FedEx 10kg Box","Boîte 10kg FedEx"
"FedEx 25kg Box","Boîte 25kg FedEx"
"Drop Box","Boîte de dépôt"
"FedEx Box","Boîte FedEx"
"Flat Rate Box","Boîte taux fixe"
"Bound Printed Matter","Bound Printed Matter"
"Calculate Handling Fee","Calculer les frais de dossier"
"Business Service Center","Centre de service d'affaires"
"Shipping key","Clé de livraison"
"Shipping key (International)","Clé de livraison (international)"
"Invalid UPS CGI code for type %s: %s","Code CGI UPS non valide pour le type %s : %s"
"Invalid DHL XML code for type %s: %s","Code XML DHL non valide pour le type %s : %s"
"Invalid FedEx XML code for type %s: %s","Code XML FedEx non valide pour le type %s : %s"
"Invalid USPS XML code for type %s: %s","Code XML USPS non valide pour le type %s : %s"
"Parcel","Colis"
"Parcel Post","Colis postal"
"Shipment picked up","Colis récupéré"
"Order","Commande"
"Container","Container"
"Express Mail","Courrier Express"
"Media Mail","Courrier media"
"Priority Mail","Courrier prioritaire"
"Dropoff","Déposer"
"Request Courier","Demander un coursier"
"Package Description","Description du paquet"
"Receiver","Destinataire"
"DHL","DHL"
"Packaging","Emballage"
"FedEx Envelope","Enveloppe FedEx"
"Flat Rate Envelope","Enveloppe taux fixe"
"Error #%s: %s","Erreur #%s : %s"
"Error #%s : %s (%s)","Erreur #%s : %s (%s)"
"Unknown error","Erreur inconnue"
"Sender","Expéditeur"
"Express","Express"
"Express 10:30 AM","Express 10:30 AM"
"Express Saver","Express économe"
"FedEx","FedEx"
"Handling Applied","Frais de dossier appliqués"
"Handling fee","Frais de manipulation"
"1 Day Freight","Frêt 1 jour"
"2 Day Freight","Frêt 2 jours"
"3 Day Freight","Frêt 3 jours"
"Intl Economy Freight","Frêt éco international"
"Intl Priority Freight","Frêt prioritaire international"
"Station","Gare"
"Large","Grand"
"Access ID","ID d'accès"
"Account ID","ID de compte"
"UserId","ID utilisateur"
"User ID","ID utilisateur"
"There is no available method for selected shipping address.","Il n'y a aucun mode disponible pour l'adresse de livraison choisie."
"Unable to retrieve tracking","Impossible de récupérer les informations de suivi"
"Cannot retrieve shipping rates","Impossible de récupérer les taux de livraison"
"International Economy","International éco"
"International Express","International Express"
"Shipment is not available.","La livraison n'est pas disponible."
"Response is in the wrong format","La réponse n'est pas dans le bon format"
"First Overnight","Lendemain"
"Priority Overnight","Lendemain (prioritaire)"
"Letter","Lettre"
"Home Delivery","Livraison à domicile"
"Free shipping with minimum order amount","Livraison gratuite avec montant de commande mini"
"Shipment Dutiable","Livraison taxable"
"Delivered","Livré"
"Ship to Specific countries","Livrer dans des pays spécifiques"
"Ship to applicable countries","Livrer dans les pays applicables"
"Machinable","Machinable"
"Pickup method","Méthode de retrait"
"Free method","Méthode gratuite"
"Allowed methods","Méthodes autorisées"
"Displayed Error Message","Message d'erreur affiché"
"Minimum order amount for free shipping","Montant minimum de commande pour la livraison gratuite"
"Password","Mot de passe"
"No","Non"
"Non-rectangular","Non rectangulaire"
"Account number","Numéro de compte"
"Access license number","Numéro de licence d'accès"
"Sort order","Ordre de tri"
"Origin of the shipment","Origine de la livraison"
"Yes","Oui"
"FedEx Pak","Pack FedEx"
"Package","Paquet"
"Flat","Plat"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Poids maxi du paquet (consultez votre transporteur)"
"First-Class","Première classe"
"International First","Premier international"
"Europe First Priority","Prioritaire Europe"
"International Priority","Priorité internationale"
"Regular Pickup","Ramassage régulier"
"Regular","Régulier"
"Empty response","Réponse vide"
"Rectangular","Rectangulaire"
"Express Saturday","Samedi Express"
"Second Day Service","Service deuxième jour"
"Ground","Sol"
"Standard Overnight","Standard Overnight"
"Size","Taille"
"Third Party","Tiers"
"Title","Titre"
"All Services","Tous les services"
"Oversize","Trop grand"
"FedEx Tube","Tube FedEx"
"Invalid UPS CGI code type: %s","Type de code CGI UPS non valide : %s"
"Invalid DHL XML code type: %s","Type de code XML DHL non valide : %s"
"Invalid FedEx XML code type: %s","Type de code XML FedEx non valide : %s"
"Invalid USPS XML code type: %s","Type de code XML USPS non valide : %s"
"Destination type","Type de destination"
"Shipment type","Type de livraison"
"Shipment Duty Payment Type","Type de paiement de taxe de livraison"
"UPS type","Type UPS"
"Weight Unit","Unité de poids"
"United Parcel Service","United Parcel Service"
"UPS","UPS"
"Gateway URL","URL de passerelle"
"Gateway XML URL","URL XML de passerelle"
"Tracking XML URL","URL XML de suivi"
"USPS","USPS"
"Variable","Variable"
"Please enter the package weight","Veuillez saisir le poids du paquet"
"Your Packaging","Votre paquet"
"United Parcel Service XML","XML UPS"
